,Unnamed: 0,code,invasive,scientific_name,scope,score,severity,timing,title,Unnamed: 0.1,category,class_name,family_name,genus_name,infra_name,infra_rank,kingdom_name,order_name,phylum_name,population,taxonid
2115,2115,5.1,,Ateles belzebuth,,Low Impact: 3,,Ongoing,Hunting & trapping terrestrial animals,608,EN,MAMMALIA,ATELIDAE,Ateles,,,ANIMALIA,PRIMATES,CHORDATA,,2276
2116,2116,5.1.1,,Ateles belzebuth,,Low Impact: 3,,Ongoing,Intentional use (species is the target),608,EN,MAMMALIA,ATELIDAE,Ateles,,,ANIMALIA,PRIMATES,CHORDATA,,2276
2117,2117,5.3,,Ateles belzebuth,,Low Impact: 3,,Ongoing,Logging & wood harvesting,608,EN,MAMMALIA,ATELIDAE,Ateles,,,ANIMALIA,PRIMATES,CHORDATA,,2276
2118,2118,5.3.5,,Ateles belzebuth,,Low Impact: 3,,Ongoing,Motivation Unknown/Unrecorded,608,EN,MAMMALIA,ATELIDAE,Ateles,,,ANIMALIA,PRIMATES,CHORDATA,,2276
2119,2119,7.2,,Ateles belzebuth,,Low Impact: 3,,Ongoing,Dams & water management/use,608,EN,MAMMALIA,ATELIDAE,Ateles,,,ANIMALIA,PRIMATES,CHORDATA,,2276
2120,2120,7.2.11,,Ateles belzebuth,,Low Impact: 3,,Ongoing,Dams (size unknown),608,EN,MAMMALIA,ATELIDAE,Ateles,,,ANIMALIA,PRIMATES,CHORDATA,,2276
2121,2121,2.1,,Ateles geoffroyi,,Low Impact: 3,,Ongoing,Annual & perennial non-timber crops,609,EN,MAMMALIA,ATELIDAE,Ateles,,,ANIMALIA,PRIMATES,CHORDATA,,2279
2122,2122,2.1.2,,Ateles geoffroyi,,Low Impact: 3,,Ongoing,Small-holder farming,609,EN,MAMMALIA,ATELIDAE,Ateles,,,ANIMALIA,PRIMATES,CHORDATA,,2279
2123,2123,2.1.3,,Ateles geoffroyi,,Low Impact: 3,,Ongoing,Agro-industry farming,609,EN,MAMMALIA,ATELIDAE,Ateles,,,ANIMALIA,PRIMATES,CHORDATA,,2279
2124,2124,2.3,,Ateles geoffroyi,,Low Impact: 3,,Ongoing,Livestock farming & ranching,609,EN,MAMMALIA,ATELIDAE,Ateles,,,ANIMALIA,PRIMATES,CHORDATA,,2279
2125,2125,2.3.2,,Ateles geoffroyi,,Low Impact: 3,,Ongoing,"Small-holder grazing, ranching or farming",609,EN,MAMMALIA,ATELIDAE,Ateles,,,ANIMALIA,PRIMATES,CHORDATA,,2279
2126,2126,2.3.3,,Ateles geoffroyi,,Low Impact: 3,,Ongoing,"Agro-industry grazing, ranching or farming",609,EN,MAMMALIA,ATELIDAE,Ateles,,,ANIMALIA,PRIMATES,CHORDATA,,2279
2127,2127,5.1,,Ateles geoffroyi,,Low Impact: 3,,Ongoing,Hunting & trapping terrestrial animals,609,EN,MAMMALIA,ATELIDAE,Ateles,,,ANIMALIA,PRIMATES,CHORDATA,,2279
2128,2128,5.1.1,,Ateles geoffroyi,,Low Impact: 3,,Ongoing,Intentional use (species is the target),609,EN,MAMMALIA,ATELIDAE,Ateles,,,ANIMALIA,PRIMATES,CHORDATA,,2279
2129,2129,5.3,,Ateles geoffroyi,,Low Impact: 3,,Ongoing,Logging & wood harvesting,609,EN,MAMMALIA,ATELIDAE,Ateles,,,ANIMALIA,PRIMATES,CHORDATA,,2279
2130,2130,5.3.5,,Ateles geoffroyi,,Low Impact: 3,,Ongoing,Motivation Unknown/Unrecorded,609,EN,MAMMALIA,ATELIDAE,Ateles,,,ANIMALIA,PRIMATES,CHORDATA,,2279
2131,2131,7.1,,Ateles geoffroyi,,Low Impact: 3,,Ongoing,Fire & fire suppression,609,EN,MAMMALIA,ATELIDAE,Ateles,,,ANIMALIA,PRIMATES,CHORDATA,,2279
2132,2132,7.1.3,,Ateles geoffroyi,,Low Impact: 3,,Ongoing,Trend Unknown/Unrecorded,609,EN,MAMMALIA,ATELIDAE,Ateles,,,ANIMALIA,PRIMATES,CHORDATA,,2279
2133,2133,1.1,,Ateles marginatus,,Low Impact: 3,,Ongoing,Housing & urban areas,611,EN,MAMMALIA,ATELIDAE,Ateles,,,ANIMALIA,PRIMATES,CHORDATA,,2282
2134,2134,2.1,,Ateles marginatus,,Low Impact: 3,,Ongoing,Annual & perennial non-timber crops,611,EN,MAMMALIA,ATELIDAE,Ateles,,,ANIMALIA,PRIMATES,CHORDATA,,2282
2135,2135,2.1.1,,Ateles marginatus,,Low Impact: 3,,Ongoing,Shifting agriculture,611,EN,MAMMALIA,ATELIDAE,Ateles,,,ANIMALIA,PRIMATES,CHORDATA,,2282
2136,2136,2.1.2,,Ateles marginatus,,Low Impact: 3,,Ongoing,Small-holder farming,611,EN,MAMMALIA,ATELIDAE,Ateles,,,ANIMALIA,PRIMATES,CHORDATA,,2282
2137,2137,2.1.3,,Ateles marginatus,,Low Impact: 3,,Ongoing,Agro-industry farming,611,EN,MAMMALIA,ATELIDAE,Ateles,,,ANIMALIA,PRIMATES,CHORDATA,,2282
2138,2138,2.3,,Ateles marginatus,,Low Impact: 3,,Ongoing,Livestock farming & ranching,611,EN,MAMMALIA,ATELIDAE,Ateles,,,ANIMALIA,PRIMATES,CHORDATA,,2282
2139,2139,2.3.2,,Ateles marginatus,,Low Impact: 3,,Ongoing,"Small-holder grazing, ranching or farming",611,EN,MAMMALIA,ATELIDAE,Ateles,,,ANIMALIA,PRIMATES,CHORDATA,,2282
2140,2140,2.3.3,,Ateles marginatus,,Low Impact: 3,,Ongoing,"Agro-industry grazing, ranching or farming",611,EN,MAMMALIA,ATELIDAE,Ateles,,,ANIMALIA,PRIMATES,CHORDATA,,2282
2141,2141,4.1,,Ateles marginatus,,Low Impact: 3,,Ongoing,Roads & railroads,611,EN,MAMMALIA,ATELIDAE,Ateles,,,ANIMALIA,PRIMATES,CHORDATA,,2282
2142,2142,5.1,,Ateles marginatus,,Low Impact: 3,,Ongoing,Hunting & trapping terrestrial animals,611,EN,MAMMALIA,ATELIDAE,Ateles,,,ANIMALIA,PRIMATES,CHORDATA,,2282
2143,2143,5.1.1,,Ateles marginatus,,Low Impact: 3,,Ongoing,Intentional use (species is the target),611,EN,MAMMALIA,ATELIDAE,Ateles,,,ANIMALIA,PRIMATES,CHORDATA,,2282
2144,2144,5.3,,Ateles marginatus,,Low Impact: 3,,Ongoing,Logging & wood harvesting,611,EN,MAMMALIA,ATELIDAE,Ateles,,,ANIMALIA,PRIMATES,CHORDATA,,2282
2145,2145,5.3.5,,Ateles marginatus,,Low Impact: 3,,Ongoing,Motivation Unknown/Unrecorded,611,EN,MAMMALIA,ATELIDAE,Ateles,,,ANIMALIA,PRIMATES,CHORDATA,,2282
2146,2146,2.1,,Ateles paniscus,,Low Impact: 3,,Ongoing,Annual & perennial non-timber crops,612,VU,MAMMALIA,ATELIDAE,Ateles,,,ANIMALIA,PRIMATES,CHORDATA,,2283
2147,2147,2.1.4,,Ateles paniscus,,Low Impact: 3,,Ongoing,Scale Unknown/Unrecorded,612,VU,MAMMALIA,ATELIDAE,Ateles,,,ANIMALIA,PRIMATES,CHORDATA,,2283
2148,2148,5.1,,Ateles paniscus,,Low Impact: 3,,Ongoing,Hunting & trapping terrestrial animals,612,VU,MAMMALIA,ATELIDAE,Ateles,,,ANIMALIA,PRIMATES,CHORDATA,,2283
2149,2149,5.1.1,,Ateles paniscus,,Low Impact: 3,,Ongoing,Intentional use (species is the target),612,VU,MAMMALIA,ATELIDAE,Ateles,,,ANIMALIA,PRIMATES,CHORDATA,,2283
2150,2150,5.3,,Ateles paniscus,,Low Impact: 3,,Ongoing,Logging & wood harvesting,612,VU,MAMMALIA,ATELIDAE,Ateles,,,ANIMALIA,PRIMATES,CHORDATA,,2283
2151,2151,5.3.5,,Ateles paniscus,,Low Impact: 3,,Ongoing,Motivation Unknown/Unrecorded,612,VU,MAMMALIA,ATELIDAE,Ateles,,,ANIMALIA,PRIMATES,CHORDATA,,2283
2152,2152,2.3,,Atelognathus nitoi,,Low Impact: 3,,Ongoing,Livestock farming & ranching,618,VU,AMPHIBIA,BATRACHYLIDAE,Atelognathus,,,ANIMALIA,ANURA,CHORDATA,,2296
2153,2153,2.3.1,,Atelognathus nitoi,,Low Impact: 3,,Ongoing,Nomadic grazing,618,VU,AMPHIBIA,BATRACHYLIDAE,Atelognathus,,,ANIMALIA,ANURA,CHORDATA,,2296
2154,2154,2.3.2,,Atelognathus nitoi,,Low Impact: 3,,Ongoing,"Small-holder grazing, ranching or farming",618,VU,AMPHIBIA,BATRACHYLIDAE,Atelognathus,,,ANIMALIA,ANURA,CHORDATA,,2296
2155,2155,6.1,,Atelognathus nitoi,,Low Impact: 3,,Ongoing,Recreational activities,618,VU,AMPHIBIA,BATRACHYLIDAE,Atelognathus,,,ANIMALIA,ANURA,CHORDATA,,2296
2156,2156,7.1,,Atelognathus nitoi,,Low Impact: 3,,Ongoing,Fire & fire suppression,618,VU,AMPHIBIA,BATRACHYLIDAE,Atelognathus,,,ANIMALIA,ANURA,CHORDATA,,2296
2157,2157,7.1.3,,Atelognathus nitoi,,Low Impact: 3,,Ongoing,Trend Unknown/Unrecorded,618,VU,AMPHIBIA,BATRACHYLIDAE,Atelognathus,,,ANIMALIA,ANURA,CHORDATA,,2296
2158,2158,11.2,,Atelognathus reverberii,,Unknown,,Unknown,Droughts,619,VU,AMPHIBIA,BATRACHYLIDAE,Atelognathus,,,ANIMALIA,ANURA,CHORDATA,,2297
2159,2159,2.3,,Atelognathus reverberii,,Low Impact: 3,,Ongoing,Livestock farming & ranching,619,VU,AMPHIBIA,BATRACHYLIDAE,Atelognathus,,,ANIMALIA,ANURA,CHORDATA,,2297
2160,2160,2.3.2,,Atelognathus reverberii,,Low Impact: 3,,Ongoing,"Small-holder grazing, ranching or farming",619,VU,AMPHIBIA,BATRACHYLIDAE,Atelognathus,,,ANIMALIA,ANURA,CHORDATA,,2297
2161,2161,7.2,,Atelognathus reverberii,,Low Impact: 3,,Ongoing,Dams & water management/use,619,VU,AMPHIBIA,BATRACHYLIDAE,Atelognathus,,,ANIMALIA,ANURA,CHORDATA,,2297
2162,2162,7.2.1,,Atelognathus reverberii,,Low Impact: 3,,Ongoing,Abstraction of surface water (domestic use),619,VU,AMPHIBIA,BATRACHYLIDAE,Atelognathus,,,ANIMALIA,ANURA,CHORDATA,,2297
2163,2163,7.2.3,,Atelognathus reverberii,,Low Impact: 3,,Ongoing,Abstraction of surface water (agricultural use),619,VU,AMPHIBIA,BATRACHYLIDAE,Atelognathus,,,ANIMALIA,ANURA,CHORDATA,,2297
2164,2164,8.1,Batrachochytrium dendrobatidis,Atelognathus reverberii,,Low Impact: 3,,Ongoing,Invasive non-native/alien species/diseases (Batrachochytrium dendrobatidis),619,VU,AMPHIBIA,BATRACHYLIDAE,Atelognathus,,,ANIMALIA,ANURA,CHORDATA,,2297
2165,2165,8.1.2,Batrachochytrium dendrobatidis,Atelognathus reverberii,,Low Impact: 3,,Ongoing,Named species (Batrachochytrium dendrobatidis),619,VU,AMPHIBIA,BATRACHYLIDAE,Atelognathus,,,ANIMALIA,ANURA,CHORDATA,,2297
2166,2166,1.1,,Atenia quadrasi,Minority (<50%),Low Impact: 4,Negligible declines,Ongoing,Housing & urban areas,621,LC,GASTROPODA,HELICODONTIDAE,Atenia,,,ANIMALIA,STYLOMMATOPHORA,MOLLUSCA,,2346
2167,2167,1.3,,Atenia quadrasi,Minority (<50%),Low Impact: 4,Negligible declines,Ongoing,Tourism & recreation areas,621,LC,GASTROPODA,HELICODONTIDAE,Atenia,,,ANIMALIA,STYLOMMATOPHORA,MOLLUSCA,,2346
2168,2168,3.2,,Atenia quadrasi,,Low Impact: 3,,Ongoing,Mining & quarrying,621,LC,GASTROPODA,HELICODONTIDAE,Atenia,,,ANIMALIA,STYLOMMATOPHORA,MOLLUSCA,,2346
2169,2169,7.1,,Atenia quadrasi,Minority (<50%),Low Impact: 5,Causing/Could cause fluctuations,Ongoing,Fire & fire suppression,621,LC,GASTROPODA,HELICODONTIDAE,Atenia,,,ANIMALIA,STYLOMMATOPHORA,MOLLUSCA,,2346
2170,2170,7.1.1,,Atenia quadrasi,Minority (<50%),Low Impact: 5,Causing/Could cause fluctuations,Ongoing,Increase in fire frequency/intensity,621,LC,GASTROPODA,HELICODONTIDAE,Atenia,,,ANIMALIA,STYLOMMATOPHORA,MOLLUSCA,,2346
2171,2171,5.1,,Atherurus africanus,,Low Impact: 3,,Ongoing,Hunting & trapping terrestrial animals,623,LC,MAMMALIA,HYSTRICIDAE,Atherurus,,,ANIMALIA,RODENTIA,CHORDATA,,2353
2172,2172,5.1.1,,Atherurus africanus,,Low Impact: 3,,Ongoing,Intentional use (species is the target),623,LC,MAMMALIA,HYSTRICIDAE,Atherurus,,,ANIMALIA,RODENTIA,CHORDATA,,2353
2173,2173,2.1,,Atherurus macrourus,,Low Impact: 3,,Ongoing,Annual & perennial non-timber crops,624,LC,MAMMALIA,HYSTRICIDAE,Atherurus,,,ANIMALIA,RODENTIA,CHORDATA,,2354
2174,2174,2.1.1,,Atherurus macrourus,,Low Impact: 3,,Ongoing,Shifting agriculture,624,LC,MAMMALIA,HYSTRICIDAE,Atherurus,,,ANIMALIA,RODENTIA,CHORDATA,,2354
2175,2175,5.3,,Atherurus macrourus,,Low Impact: 3,,Ongoing,Logging & wood harvesting,624,LC,MAMMALIA,HYSTRICIDAE,Atherurus,,,ANIMALIA,RODENTIA,CHORDATA,,2354
2176,2176,5.3.1,,Atherurus macrourus,,Low Impact: 3,,Ongoing,Intentional use: (subsistence/small scale) [harvest],624,LC,MAMMALIA,HYSTRICIDAE,Atherurus,,,ANIMALIA,RODENTIA,CHORDATA,,2354
2177,2177,1.1,,Austroassiminea letha,Majority (50-90%),Medium Impact: 6,"Slow, Significant Declines",Ongoing,Housing & urban areas,648,EN,GASTROPODA,ASSIMINEIDAE,Austroassiminea,,,ANIMALIA,LITTORINIMORPHA,MOLLUSCA,,2420
2178,2178,11.1,,Austroassiminea letha,Majority (50-90%),Medium Impact: 6,"Slow, Significant Declines",Ongoing,Habitat shifting & alteration,648,EN,GASTROPODA,ASSIMINEIDAE,Austroassiminea,,,ANIMALIA,LITTORINIMORPHA,MOLLUSCA,,2420
2179,2179,11.2,,Austroassiminea letha,Majority (50-90%),Medium Impact: 6,"Slow, Significant Declines",Ongoing,Droughts,648,EN,GASTROPODA,ASSIMINEIDAE,Austroassiminea,,,ANIMALIA,LITTORINIMORPHA,MOLLUSCA,,2420
2180,2180,11.4,,Austroassiminea letha,Minority (<50%),Past Impact,Very Rapid Declines,"Past, Unlikely to Return",Storms & flooding,648,EN,GASTROPODA,ASSIMINEIDAE,Austroassiminea,,,ANIMALIA,LITTORINIMORPHA,MOLLUSCA,,2420
2181,2181,8.1,,Austroassiminea letha,Majority (50-90%),Medium Impact: 6,"Slow, Significant Declines",Ongoing,Invasive non-native/alien species/diseases,648,EN,GASTROPODA,ASSIMINEIDAE,Austroassiminea,,,ANIMALIA,LITTORINIMORPHA,MOLLUSCA,,2420
2182,2182,8.1,Unspecified Oxychilus,Austroassiminea letha,Unknown,Unknown,Unknown,Ongoing,Invasive non-native/alien species/diseases (Unspecified Oxychilus),648,EN,GASTROPODA,ASSIMINEIDAE,Austroassiminea,,,ANIMALIA,LITTORINIMORPHA,MOLLUSCA,,2420
2183,2183,8.1.1,,Austroassiminea letha,Majority (50-90%),Medium Impact: 6,"Slow, Significant Declines",Ongoing,Unspecified species,648,EN,GASTROPODA,ASSIMINEIDAE,Austroassiminea,,,ANIMALIA,LITTORINIMORPHA,MOLLUSCA,,2420
2184,2184,8.1.2,Unspecified Oxychilus,Austroassiminea letha,Unknown,Unknown,Unknown,Ongoing,Named species (Unspecified Oxychilus),648,EN,GASTROPODA,ASSIMINEIDAE,Austroassiminea,,,ANIMALIA,LITTORINIMORPHA,MOLLUSCA,,2420
2185,2185,9.3,,Austroassiminea letha,Majority (50-90%),Medium Impact: 6,"Slow, Significant Declines",Ongoing,Agricultural & forestry effluents,648,EN,GASTROPODA,ASSIMINEIDAE,Austroassiminea,,,ANIMALIA,LITTORINIMORPHA,MOLLUSCA,,2420
2186,2186,9.3,,Austroassiminea letha,Majority (50-90%),Unknown,Unknown,Ongoing,Agricultural & forestry effluents,648,EN,GASTROPODA,ASSIMINEIDAE,Austroassiminea,,,ANIMALIA,LITTORINIMORPHA,MOLLUSCA,,2420
2187,2187,9.3.1,,Austroassiminea letha,Majority (50-90%),Unknown,Unknown,Ongoing,Nutrient loads,648,EN,GASTROPODA,ASSIMINEIDAE,Austroassiminea,,,ANIMALIA,LITTORINIMORPHA,MOLLUSCA,,2420
2188,2188,9.3.2,,Austroassiminea letha,Majority (50-90%),Medium Impact: 6,"Slow, Significant Declines",Ongoing,"Soil erosion, sedimentation",648,EN,GASTROPODA,ASSIMINEIDAE,Austroassiminea,,,ANIMALIA,LITTORINIMORPHA,MOLLUSCA,,2420
2189,2189,9.3.3,,Austroassiminea letha,Majority (50-90%),Medium Impact: 6,"Slow, Significant Declines",Ongoing,Herbicides and pesticides,648,EN,GASTROPODA,ASSIMINEIDAE,Austroassiminea,,,ANIMALIA,LITTORINIMORPHA,MOLLUSCA,,2420
2190,2190,1.1,,Austrocordulia leonardi,Unknown,Unknown,Unknown,Ongoing,Housing & urban areas,651,VU,INSECTA,NOT ASSIGNED,Austrocordulia,,,ANIMALIA,ODONATA,ARTHROPODA,,2424
2191,2191,6.1,,Austrocordulia leonardi,Minority (<50%),Unknown,Unknown,Ongoing,Recreational activities,651,VU,INSECTA,NOT ASSIGNED,Austrocordulia,,,ANIMALIA,ODONATA,ARTHROPODA,,2424
2192,2192,7.2,,Austrocordulia leonardi,Majority (50-90%),Medium Impact: 6,"Slow, Significant Declines",Ongoing,Dams & water management/use,651,VU,INSECTA,NOT ASSIGNED,Austrocordulia,,,ANIMALIA,ODONATA,ARTHROPODA,,2424
2193,2193,7.2.11,,Austrocordulia leonardi,Majority (50-90%),Medium Impact: 6,"Slow, Significant Declines",Ongoing,Dams (size unknown),651,VU,INSECTA,NOT ASSIGNED,Austrocordulia,,,ANIMALIA,ODONATA,ARTHROPODA,,2424
2194,2194,7.2.4,,Austrocordulia leonardi,Majority (50-90%),Medium Impact: 6,"Slow, Significant Declines",Ongoing,Abstraction of surface water (unknown use),651,VU,INSECTA,NOT ASSIGNED,Austrocordulia,,,ANIMALIA,ODONATA,ARTHROPODA,,2424
2195,2195,1.1,,Austrogammarus australis,Minority (<50%),Low Impact: 5,Causing/Could cause fluctuations,Ongoing,Housing & urban areas,652,CR,MALACOSTRACA,PARAMELITIDAE,Austrogammarus,,,ANIMALIA,AMPHIPODA,ARTHROPODA,,2425
2196,2196,5.2,,Austrogammarus australis,Majority (50-90%),Unknown,Unknown,Ongoing,Gathering terrestrial plants,652,CR,MALACOSTRACA,PARAMELITIDAE,Austrogammarus,,,ANIMALIA,AMPHIPODA,ARTHROPODA,,2425
2197,2197,5.2.2,,Austrogammarus australis,Majority (50-90%),Unknown,Unknown,Ongoing,Unintentional effects (species is not the target),652,CR,MALACOSTRACA,PARAMELITIDAE,Austrogammarus,,,ANIMALIA,AMPHIPODA,ARTHROPODA,,2425
2198,2198,8.1,,Austrogammarus australis,Whole (>90%),Medium Impact: 7,Causing/Could cause fluctuations,Ongoing,Invasive non-native/alien species/diseases,652,CR,MALACOSTRACA,PARAMELITIDAE,Austrogammarus,,,ANIMALIA,AMPHIPODA,ARTHROPODA,,2425
2199,2199,8.1.1,,Austrogammarus australis,Whole (>90%),Medium Impact: 7,Causing/Could cause fluctuations,Ongoing,Unspecified species,652,CR,MALACOSTRACA,PARAMELITIDAE,Austrogammarus,,,ANIMALIA,AMPHIPODA,ARTHROPODA,,2425
2200,2200,9.1,,Austrogammarus australis,Majority (50-90%),Unknown,Unknown,Ongoing,Domestic & urban waste water,652,CR,MALACOSTRACA,PARAMELITIDAE,Austrogammarus,,,ANIMALIA,AMPHIPODA,ARTHROPODA,,2425
2201,2201,9.1.2,,Austrogammarus australis,Majority (50-90%),Unknown,Unknown,Ongoing,Run-off,652,CR,MALACOSTRACA,PARAMELITIDAE,Austrogammarus,,,ANIMALIA,AMPHIPODA,ARTHROPODA,,2425
2202,2202,2.1,,Austroglanis barnardi,,Low Impact: 3,,Ongoing,Annual & perennial non-timber crops,653,EN,ACTINOPTERYGII,AUSTROGLANIDIDAE,Austroglanis,,,ANIMALIA,SILURIFORMES,CHORDATA,,2426
2203,2203,2.1.4,,Austroglanis barnardi,,Low Impact: 3,,Ongoing,Scale Unknown/Unrecorded,653,EN,ACTINOPTERYGII,AUSTROGLANIDIDAE,Austroglanis,,,ANIMALIA,SILURIFORMES,CHORDATA,,2426
2204,2204,7.2,,Austroglanis barnardi,,Low Impact: 4,"Slow, Significant Declines",Ongoing,Dams & water management/use,653,EN,ACTINOPTERYGII,AUSTROGLANIDIDAE,Austroglanis,,,ANIMALIA,SILURIFORMES,CHORDATA,,2426
2205,2205,7.2.3,,Austroglanis barnardi,,Low Impact: 4,"Slow, Significant Declines",Ongoing,Abstraction of surface water (agricultural use),653,EN,ACTINOPTERYGII,AUSTROGLANIDIDAE,Austroglanis,,,ANIMALIA,SILURIFORMES,CHORDATA,,2426
2206,2206,8.1,,Austroglanis barnardi,,Low Impact: 3,,Ongoing,Invasive non-native/alien species/diseases,653,EN,ACTINOPTERYGII,AUSTROGLANIDIDAE,Austroglanis,,,ANIMALIA,SILURIFORMES,CHORDATA,,2426
2207,2207,8.1,Lepomis macrochirus,Austroglanis barnardi,,Low Impact: 3,,Ongoing,Invasive non-native/alien species/diseases (Lepomis macrochirus),653,EN,ACTINOPTERYGII,AUSTROGLANIDIDAE,Austroglanis,,,ANIMALIA,SILURIFORMES,CHORDATA,,2426
2208,2208,8.1,Micropterus dolomieu,Austroglanis barnardi,,Low Impact: 3,,Ongoing,Invasive non-native/alien species/diseases (Micropterus dolomieu),653,EN,ACTINOPTERYGII,AUSTROGLANIDIDAE,Austroglanis,,,ANIMALIA,SILURIFORMES,CHORDATA,,2426
2209,2209,8.1,Micropterus punctulatus,Austroglanis barnardi,,Low Impact: 3,,Ongoing,Invasive non-native/alien species/diseases (Micropterus punctulatus),653,EN,ACTINOPTERYGII,AUSTROGLANIDIDAE,Austroglanis,,,ANIMALIA,SILURIFORMES,CHORDATA,,2426
2210,2210,8.1,Tilapia sparrmanii,Austroglanis barnardi,,Low Impact: 3,,Ongoing,Invasive non-native/alien species/diseases (Tilapia sparrmanii),653,EN,ACTINOPTERYGII,AUSTROGLANIDIDAE,Austroglanis,,,ANIMALIA,SILURIFORMES,CHORDATA,,2426
2211,2211,8.1.1,,Austroglanis barnardi,,Low Impact: 3,,Ongoing,Unspecified species,653,EN,ACTINOPTERYGII,AUSTROGLANIDIDAE,Austroglanis,,,ANIMALIA,SILURIFORMES,CHORDATA,,2426
2212,2212,8.1.2,Lepomis macrochirus,Austroglanis barnardi,,Low Impact: 3,,Ongoing,Named species (Lepomis macrochirus),653,EN,ACTINOPTERYGII,AUSTROGLANIDIDAE,Austroglanis,,,ANIMALIA,SILURIFORMES,CHORDATA,,2426
2213,2213,8.1.2,Micropterus dolomieu,Austroglanis barnardi,,Low Impact: 3,,Ongoing,Named species (Micropterus dolomieu),653,EN,ACTINOPTERYGII,AUSTROGLANIDIDAE,Austroglanis,,,ANIMALIA,SILURIFORMES,CHORDATA,,2426
2214,2214,8.1.2,Micropterus punctulatus,Austroglanis barnardi,,Low Impact: 3,,Ongoing,Named species (Micropterus punctulatus),653,EN,ACTINOPTERYGII,AUSTROGLANIDIDAE,Austroglanis,,,ANIMALIA,SILURIFORMES,CHORDATA,,2426
2215,2215,8.1.2,Tilapia sparrmanii,Austroglanis barnardi,,Low Impact: 3,,Ongoing,Named species (Tilapia sparrmanii),653,EN,ACTINOPTERYGII,AUSTROGLANIDIDAE,Austroglanis,,,ANIMALIA,SILURIFORMES,CHORDATA,,2426
2216,2216,9.3,,Austroglanis barnardi,,Unknown,Unknown,Ongoing,Agricultural & forestry effluents,653,EN,ACTINOPTERYGII,AUSTROGLANIDIDAE,Austroglanis,,,ANIMALIA,SILURIFORMES,CHORDATA,,2426
2217,2217,9.3,,Austroglanis barnardi,,Low Impact: 3,,Ongoing,Agricultural & forestry effluents,653,EN,ACTINOPTERYGII,AUSTROGLANIDIDAE,Austroglanis,,,ANIMALIA,SILURIFORMES,CHORDATA,,2426
2218,2218,9.3.2,,Austroglanis barnardi,,Low Impact: 3,,Ongoing,"Soil erosion, sedimentation",653,EN,ACTINOPTERYGII,AUSTROGLANIDIDAE,Austroglanis,,,ANIMALIA,SILURIFORMES,CHORDATA,,2426
2219,2219,9.3.3,,Austroglanis barnardi,,Unknown,Unknown,Ongoing,Herbicides and pesticides,653,EN,ACTINOPTERYGII,AUSTROGLANIDIDAE,Austroglanis,,,ANIMALIA,SILURIFORMES,CHORDATA,,2426
2220,2220,9.3.4,,Austroglanis barnardi,,Low Impact: 3,,Ongoing,Type Unknown/Unrecorded,653,EN,ACTINOPTERYGII,AUSTROGLANIDIDAE,Austroglanis,,,ANIMALIA,SILURIFORMES,CHORDATA,,2426
2221,2221,2.1,,Austroglanis gilli,,Low Impact: 4,"Slow, Significant Declines",Ongoing,Annual & perennial non-timber crops,654,NT,ACTINOPTERYGII,AUSTROGLANIDIDAE,Austroglanis,,,ANIMALIA,SILURIFORMES,CHORDATA,,2427
2222,2222,2.1.3,,Austroglanis gilli,,Low Impact: 4,"Slow, Significant Declines",Ongoing,Agro-industry farming,654,NT,ACTINOPTERYGII,AUSTROGLANIDIDAE,Austroglanis,,,ANIMALIA,SILURIFORMES,CHORDATA,,2427
2223,2223,7.2,,Austroglanis gilli,,Low Impact: 4,"Slow, Significant Declines",Ongoing,Dams & water management/use,654,NT,ACTINOPTERYGII,AUSTROGLANIDIDAE,Austroglanis,,,ANIMALIA,SILURIFORMES,CHORDATA,,2427
2224,2224,7.2.3,,Austroglanis gilli,,Low Impact: 4,"Slow, Significant Declines",Ongoing,Abstraction of surface water (agricultural use),654,NT,ACTINOPTERYGII,AUSTROGLANIDIDAE,Austroglanis,,,ANIMALIA,SILURIFORMES,CHORDATA,,2427
2225,2225,8.1,,Austroglanis gilli,,Low Impact: 3,,Ongoing,Invasive non-native/alien species/diseases,654,NT,ACTINOPTERYGII,AUSTROGLANIDIDAE,Austroglanis,,,ANIMALIA,SILURIFORMES,CHORDATA,,2427
2226,2226,8.1,Micropterus dolomieu,Austroglanis gilli,,Low Impact: 3,,Ongoing,Invasive non-native/alien species/diseases (Micropterus dolomieu),654,NT,ACTINOPTERYGII,AUSTROGLANIDIDAE,Austroglanis,,,ANIMALIA,SILURIFORMES,CHORDATA,,2427
2227,2227,8.1,Micropterus punctulatus,Austroglanis gilli,,Low Impact: 3,,Ongoing,Invasive non-native/alien species/diseases (Micropterus punctulatus),654,NT,ACTINOPTERYGII,AUSTROGLANIDIDAE,Austroglanis,,,ANIMALIA,SILURIFORMES,CHORDATA,,2427
2228,2228,8.1.1,,Austroglanis gilli,,Low Impact: 3,,Ongoing,Unspecified species,654,NT,ACTINOPTERYGII,AUSTROGLANIDIDAE,Austroglanis,,,ANIMALIA,SILURIFORMES,CHORDATA,,2427
2229,2229,8.1.2,Micropterus dolomieu,Austroglanis gilli,,Low Impact: 3,,Ongoing,Named species (Micropterus dolomieu),654,NT,ACTINOPTERYGII,AUSTROGLANIDIDAE,Austroglanis,,,ANIMALIA,SILURIFORMES,CHORDATA,,2427
